datetime,North-Eastern Region Hourly Demand,temp_ne,humidity_ne,feels_like_ne,is_holiday
1/22/2019 0:00,1520.38,13.8,82,12.9,0
1/22/2019 1:00,1474.87,13.1,84,12.2,0
1/22/2019 2:00,1439.77,12.4,87,11.6,0
1/22/2019 3:00,1414.33,11.8,88,11,0
1/22/2019 4:00,1471.57,11.7,86,10.9,0
1/22/2019 5:00,1486.3,11.1,89,10.2,0
1/22/2019 6:00,1784.13,11.7,87,10.8,0
1/22/2019 7:00,1974.07,14.9,76,14.2,0
1/22/2019 8:00,2056.36,19,65,19.1,0
1/22/2019 9:00,1850.15,21.9,54,22,0
1/22/2019 10:00,1729.48,23.5,48,23.4,0
1/22/2019 11:00,1722.18,24.2,46,24,0
1/22/2019 12:00,1643.2,24.7,45,24.7,0
1/22/2019 13:00,1617.65,24.9,44,24.4,0
1/22/2019 14:00,1633.48,24.8,45,24.2,0
1/22/2019 15:00,1708.7,24,50,23.7,0
1/22/2019 16:00,1879.21,21.2,63,21.6,0
1/22/2019 17:00,2347.84,18.6,70,18.4,0
1/22/2019 18:00,2476.67,17.6,75,17.6,0
1/22/2019 19:00,2424.56,17,75,17,0
1/22/2019 20:00,2373.5,15.6,81,15.9,0
1/22/2019 21:00,2076.04,14.9,84,15.1,0
1/22/2019 22:00,1914.61,14.6,84,14.7,0
1/22/2019 23:00,1699.65,14.4,84,14.3,0
1/23/2019 0:00,1553.74,14.3,82,13.9,0
1/23/2019 1:00,1495.57,13.9,81,13.2,0
1/23/2019 2:00,1471.96,13.6,79,12.6,0
1/23/2019 3:00,1416.9,12.9,81,12.2,0
1/23/2019 4:00,1471.57,12.4,84,11.8,0
1/23/2019 5:00,1486.3,11.5,90,10.6,0
1/23/2019 6:00,1784.13,12.6,86,11.9,0
1/23/2019 7:00,1974.07,15.1,78,14.8,0
1/23/2019 8:00,2056.36,18.5,67,18.6,0
1/23/2019 9:00,1828.69,21,57,20.8,0
1/23/2019 10:00,1789.62,22.8,51,22.7,0
1/23/2019 11:00,1733.55,24,47,24.2,0
1/23/2019 12:00,1654.19,24.8,42,24.5,0
1/23/2019 13:00,1637.58,25.1,39,24.3,0
1/23/2019 14:00,1587.65,25,40,23.9,0
1/23/2019 15:00,1618.55,24.1,45,23.5,0
1/23/2019 16:00,1788.36,20.9,65,21.2,0
1/23/2019 17:00,2260.98,22,52,21.8,0
1/23/2019 18:00,2479.9,17.6,72,17.6,0
1/23/2019 19:00,2437.98,16.9,73,17,0
1/23/2019 20:00,2368.73,15.4,81,15.4,0
1/23/2019 21:00,2164.26,14.9,83,15.1,0
1/23/2019 22:00,1853.88,14.6,84,14.7,0
1/23/2019 23:00,1653.73,14.8,83,14.6,0
1/24/2019 0:00,1559.09,14.6,81,14.2,0
1/24/2019 1:00,1469.77,14.3,81,13.7,0
1/24/2019 2:00,1438.15,14,80,13.3,0
1/24/2019 3:00,1440.06,13.5,80,12.9,0
1/24/2019 4:00,1481.79,12.6,83,11.8,0
1/24/2019 5:00,1591.12,12.1,85,11.4,0
1/24/2019 6:00,1874.22,12.8,80,11.9,0
1/24/2019 7:00,2001.23,15.7,71,15.1,0
1/24/2019 8:00,2023.29,19.5,60,19.9,0
1/24/2019 9:00,1836.11,21.5,57,22.1,0
1/24/2019 10:00,1774.45,23,54,23.6,0
1/24/2019 11:00,1689.17,24.2,50,25.1,0
1/24/2019 12:00,1665.59,24.9,48,25.7,0
1/24/2019 13:00,1619.27,25.4,45,25.5,0
1/24/2019 14:00,1625.18,25.4,43,24.9,0
1/24/2019 15:00,1647.14,24.5,45,24.2,0
1/24/2019 16:00,1819.46,21.3,69,22.2,0
1/24/2019 17:00,2249.15,22.1,54,22.3,0
1/24/2019 18:00,2505.53,18.4,69,18.4,0
1/24/2019 19:00,2445.05,17.9,70,17.7,0
1/24/2019 20:00,2355.93,17,74,17,0
1/24/2019 21:00,2196,16.2,79,16.2,0
1/24/2019 22:00,1884.39,15.6,81,15.6,0
1/24/2019 23:00,1691.17,15.1,82,15,0
1/25/2019 0:00,1535.76,14.1,86,14,0
1/25/2019 1:00,1524.41,13.7,87,13.5,0
1/25/2019 2:00,1477.91,13.6,86,13,0
1/25/2019 3:00,1405.68,13.8,85,13.2,0
1/25/2019 4:00,1428.19,13.6,85,13.1,0
1/25/2019 5:00,1543.93,13.1,90,12.5,0
1/25/2019 6:00,1809.31,13.2,90,12.9,0
1/25/2019 7:00,1963.27,16.1,78,16.3,0
1/25/2019 8:00,2006.84,18.1,76,18.6,0
1/25/2019 9:00,1826.1,20.4,68,20.8,0
1/25/2019 10:00,1768.83,22.6,59,22.9,0
1/25/2019 11:00,1691.81,24.3,53,24.7,0
1/25/2019 12:00,1597.92,25.2,49,25.4,0
1/25/2019 13:00,1599.84,25.6,47,25.3,0
1/25/2019 14:00,1598.23,25.5,48,25.3,0
1/25/2019 15:00,1627.61,24.8,51,24.8,0
1/25/2019 16:00,1719.36,22.2,64,23,0
1/25/2019 17:00,2253.91,21.4,64,21.8,0
1/25/2019 18:00,2412.64,22,60,22.7,0
1/25/2019 19:00,2359.39,18.2,76,18.9,0
1/25/2019 20:00,2245.2,17.2,80,17.6,0
1/25/2019 21:00,2109.27,16.8,83,16.9,0
1/25/2019 22:00,1791.03,16.5,85,16.6,0
1/25/2019 23:00,1618.2,16,86,16.1,0
1/26/2019 0:00,1426.54,15.8,86,16,1
1/26/2019 1:00,1366.12,15.5,86,15.6,1
1/26/2019 2:00,1344.91,14.9,87,15.1,1
1/26/2019 3:00,1350.45,14.6,86,14.4,1
1/26/2019 4:00,1361.67,14.4,86,14.2,1
1/26/2019 5:00,1489.76,14.1,86,13.9,1
1/26/2019 6:00,1681.69,14.7,84,14.5,1
1/26/2019 7:00,1861.58,16.9,76,17.3,1
1/26/2019 8:00,1799.26,19.4,69,19.9,1
1/26/2019 9:00,1696.93,21.9,62,22.4,1
1/26/2019 10:00,1634.11,23.7,57,24.5,1
1/26/2019 11:00,1583.7,25,52,26.1,1
1/26/2019 12:00,1547.3,25.8,49,26.6,1
1/26/2019 13:00,1495.89,26.1,47,26.5,1
1/26/2019 14:00,1470.25,25.7,49,26.3,1
1/26/2019 15:00,1475.13,25,53,25.6,1
1/26/2019 16:00,1599.67,22.1,72,23.6,1
1/26/2019 17:00,2084.2,21.8,66,22.7,1
1/26/2019 18:00,2289.44,19.5,77,20.6,1
1/26/2019 19:00,2187.54,19.6,75,20.6,1
1/26/2019 20:00,2154.13,19.2,76,20.2,1
1/26/2019 21:00,1964.4,19,77,19.9,1
1/26/2019 22:00,1736.61,18.7,78,19.5,1
1/26/2019 23:00,1515.71,19,73,19.4,1
1/27/2019 0:00,1394.89,19,68,19.1,0
1/27/2019 1:00,1343.64,18.8,68,18.8,0
1/27/2019 2:00,1327.83,18.2,70,18.2,0
1/27/2019 3:00,1317.44,17,75,16.9,0
1/27/2019 4:00,1335.38,16.5,77,16.6,0
1/27/2019 5:00,1415.47,16.5,72,16.4,0
1/27/2019 6:00,1656.61,16.2,73,16.2,0
1/27/2019 7:00,1769.91,18.3,70,18.1,0
1/27/2019 8:00,1766.56,21.6,65,22.7,0
1/27/2019 9:00,1604.46,23.2,60,24.3,0
1/27/2019 10:00,1514.31,24.4,55,25.1,0
1/27/2019 11:00,1456.13,25.1,50,25.9,0
1/27/2019 12:00,1412.49,25.7,45,26.1,0
1/27/2019 13:00,1437.06,25.9,41,25.7,0
1/27/2019 14:00,1411.78,25.9,40,25.9,0
1/27/2019 15:00,1493.12,25.3,43,25.5,0
1/27/2019 16:00,1619.16,24.2,46,24.5,0
1/27/2019 17:00,2079.6,23.8,46,24,0
1/27/2019 18:00,2229.97,20.6,59,20.9,0
1/27/2019 19:00,2251.68,19.3,60,19.2,0
1/27/2019 20:00,2177.63,17.9,66,17.8,0
1/27/2019 21:00,1973.35,17.4,67,17.1,0
1/27/2019 22:00,1749.84,16.9,68,16.4,0
1/27/2019 23:00,1558.37,16.3,71,15.9,0
1/28/2019 0:00,1406.85,16.1,70,15.2,0
1/28/2019 1:00,1348.81,16.2,66,15.2,0
1/28/2019 2:00,1334.26,16.2,67,15.3,0
1/28/2019 3:00,1329.21,15.6,71,14.7,0
1/28/2019 4:00,1356.32,15.4,71,14.5,0
1/28/2019 5:00,1457.71,16.2,70,15.8,0
1/28/2019 6:00,1746.93,15.6,74,15.7,0
1/28/2019 7:00,1912.83,16.8,74,17.2,0
1/28/2019 8:00,1891.93,19,70,19.8,0
1/28/2019 9:00,1761.43,21,65,21.7,0
1/28/2019 10:00,1690.01,22.5,61,23.4,0
1/28/2019 11:00,1648,23.5,57,24.8,0
1/28/2019 12:00,1583.98,24.5,52,25.8,0
1/28/2019 13:00,1574.72,25,50,26.1,0
1/28/2019 14:00,1581.3,24.7,51,25.3,0
1/28/2019 15:00,1612.77,24.3,51,25,0
1/28/2019 16:00,1691.26,22.1,72,23.9,0
1/28/2019 17:00,2214.98,22.8,54,23.3,0
1/28/2019 18:00,2393.29,19.5,68,20,0
1/28/2019 19:00,2362.97,17.7,76,17.7,0
1/28/2019 20:00,2293.57,17.1,73,16.8,0
1/28/2019 21:00,2111.57,16.4,71,15.9,0
1/28/2019 22:00,1785.05,16,69,15.3,0
1/28/2019 23:00,1604.94,15.7,68,14.8,0
1/29/2019 0:00,1465.7,15.9,65,14.5,0
1/29/2019 1:00,1405.32,16.6,61,15,0
1/29/2019 2:00,1369.58,16.5,66,15.2,0
1/29/2019 3:00,1356.05,15.6,71,14.8,0
1/29/2019 4:00,1371.72,14.9,75,14.3,0
1/29/2019 5:00,1457.38,14.6,82,14,0
1/29/2019 6:00,1710.81,15.1,82,14.9,0
1/29/2019 7:00,1862.97,16.8,79,16.7,0
1/29/2019 8:00,1943.14,17.5,78,17.4,0
1/29/2019 9:00,1747.94,18.5,74,18.4,0
1/29/2019 10:00,1708.93,19.2,71,19.2,0
1/29/2019 11:00,1662.71,20.2,66,20,0
1/29/2019 12:00,1592.07,20,63,19.9,0
1/29/2019 13:00,1589.44,19.9,62,19.9,0
1/29/2019 14:00,1567.54,20,59,19.8,0
1/29/2019 15:00,1593.29,20.1,59,20.4,0
1/29/2019 16:00,1653.75,18.6,69,18.9,0
1/29/2019 17:00,1729.58,17.8,74,17.5,0
1/29/2019 18:00,2180.51,16.9,79,17,0
1/29/2019 19:00,2229.25,16.5,75,15.5,0
1/29/2019 20:00,2116.16,16,78,15,0
1/29/2019 21:00,1986.57,15.7,78,14.2,0
1/29/2019 22:00,1743.73,15.2,77,13.9,0
1/29/2019 23:00,1531.1,15.4,73,14.1,0
1/30/2019 0:00,1406.15,15.4,68,13.9,0
1/30/2019 1:00,1347.07,14.9,66,13.1,0
1/30/2019 2:00,1321.61,13.8,68,12.1,0
1/30/2019 3:00,1313.56,12.7,72,11.2,0
1/30/2019 4:00,1329.42,11.6,77,10,0
1/30/2019 5:00,1420.25,13.8,67,12.5,0
1/30/2019 6:00,1707.82,12.1,77,11.1,0
1/30/2019 7:00,1909.85,14.4,69,13.4,0
1/30/2019 8:00,1849.25,16.8,63,16.2,0
1/30/2019 9:00,1730.41,18.1,62,17.6,0
1/30/2019 10:00,1636.79,19.2,60,19.1,0
1/30/2019 11:00,1577.06,20.3,56,20.8,0
1/30/2019 12:00,1546.39,21.1,52,21.8,0
1/30/2019 13:00,1529.61,21.8,47,21.6,0
1/30/2019 14:00,1526.72,22,45,20.9,0
1/30/2019 15:00,1555.96,21.4,48,20,0
1/30/2019 16:00,1669.78,19.3,58,18.7,0
1/30/2019 17:00,2115.99,16.2,69,15,0
1/30/2019 18:00,2376.33,16.6,63,15.6,0
1/30/2019 19:00,2318.15,15.8,67,14.8,0
1/30/2019 20:00,2242.85,15.5,70,14.4,0
1/30/2019 21:00,2022.24,15.1,71,13.8,0
1/30/2019 22:00,1734.38,14.4,70,13.1,0
1/30/2019 23:00,1544.61,13.3,73,12,0
1/31/2019 0:00,1431.29,12.3,78,11.1,0
1/31/2019 1:00,1357.6,11.7,80,10.4,0
1/31/2019 2:00,1337.91,11.2,81,10,0
1/31/2019 3:00,1331.03,10.8,81,9.5,0
1/31/2019 4:00,1332.04,10.5,83,9.2,0
1/31/2019 5:00,1416.85,10.6,88,9.3,0
1/31/2019 6:00,1601.22,11.9,83,10.7,0
1/31/2019 7:00,1767.73,12.9,84,12.2,0
1/31/2019 8:00,1822.78,15.5,74,14.9,0
1/31/2019 9:00,1778.36,18.3,65,17.7,0
1/31/2019 10:00,1647.21,21,56,20.2,0
1/31/2019 11:00,1533.31,22.6,49,22.3,0
1/31/2019 12:00,1485.53,23.6,45,23.1,0
1/31/2019 13:00,1410.73,24.2,43,23.2,0
1/31/2019 14:00,1403.91,24.4,42,22.9,0
1/31/2019 15:00,1493.23,23.8,44,22.6,0
1/31/2019 16:00,1607.08,21.3,56,21,0
1/31/2019 17:00,2067.3,17.8,69,16.8,0
1/31/2019 18:00,2338.08,17.4,68,16.9,0
1/31/2019 19:00,2223.11,16,71,15.4,0
1/31/2019 20:00,2147.42,15.2,73,14.6,0
1/31/2019 21:00,1887.21,14.4,77,13.8,0
1/31/2019 22:00,1703.1,13.7,81,13.2,0
1/31/2019 23:00,1517.59,12.9,85,12.5,0
2/1/2019 0:00,1390.62,12.6,86,11.8,0
2/1/2019 1:00,1330.63,11.8,88,11,0
2/1/2019 2:00,1305.98,11.2,89,10.3,0
2/1/2019 3:00,1301.61,11.2,87,10.4,0
2/1/2019 4:00,1311.99,10.8,86,9.8,0
2/1/2019 5:00,1409.67,10.6,89,9.5,0
2/1/2019 6:00,1574.82,12.2,80,11.2,0
2/1/2019 7:00,1759.54,14.9,71,14.1,0
2/1/2019 8:00,1758.74,17.1,70,16.6,0
2/1/2019 9:00,1659.03,19.5,61,18.9,0
2/1/2019 10:00,1562.08,21.9,51,21.1,0
2/1/2019 11:00,1547.8,23.2,46,22.3,0
2/1/2019 12:00,1528.53,24.1,44,23.2,0
2/1/2019 13:00,1493.84,24.1,44,23.6,0
2/1/2019 14:00,1449.83,24,46,23.7,0
2/1/2019 15:00,1511.36,23,56,23.8,0
2/1/2019 16:00,1630.65,22.5,54,22.9,0
2/1/2019 17:00,2084.03,20.8,61,21.3,0
2/1/2019 18:00,2332.21,17.2,76,17.3,0
2/1/2019 19:00,2256.66,16.6,76,16.7,0
2/1/2019 20:00,2098.51,15.6,80,15.5,0
2/1/2019 21:00,1961.84,15.4,79,15,0
2/1/2019 22:00,1669.44,15.3,78,14.9,0
2/1/2019 23:00,1527.14,14.8,79,14.4,0
2/2/2019 0:00,1418.21,13.7,83,13.2,0
2/2/2019 1:00,1348.87,12.4,87,11.7,0
2/2/2019 2:00,1326.27,11.6,88,10.7,0
2/2/2019 3:00,1317.14,12.4,79,11.1,0
2/2/2019 4:00,1336.44,11.6,76,10.1,0
2/2/2019 5:00,1440.65,11.6,62,9.6,0
2/2/2019 6:00,1660.59,12.1,58,9.8,0
2/2/2019 7:00,1855.52,14.9,59,13.1,0
2/2/2019 8:00,1864.74,18.7,54,18.3,0
2/2/2019 9:00,1748.88,21.1,52,20.9,0
2/2/2019 10:00,1634.65,22.8,52,23.1,0
2/2/2019 11:00,1567,24,47,24.4,0
2/2/2019 12:00,1534.71,24.8,41,24.8,0
2/2/2019 13:00,1525,25.2,38,24.7,0
2/2/2019 14:00,1523.2,25.3,39,24.3,0
2/2/2019 15:00,1520.03,24.9,42,24.2,0
2/2/2019 16:00,1622.96,22.1,60,22.6,0
2/2/2019 17:00,2117.1,19.4,62,18.8,0
2/2/2019 18:00,2345.59,19,57,18.1,0
2/2/2019 19:00,2305.33,18,57,16.9,0
2/2/2019 20:00,2215.31,17.4,61,16.3,0
2/2/2019 21:00,2067.85,17,69,16.2,0
2/2/2019 22:00,1831.33,16.6,71,16,0
2/2/2019 23:00,1672.11,16.1,72,15.5,0
2/3/2019 0:00,1547.54,15.2,75,14.7,0
2/3/2019 1:00,1472.67,15.1,74,14.2,0
2/3/2019 2:00,1440.11,15.4,72,14.8,0
2/3/2019 3:00,1434.71,12.6,86,11.9,0
2/3/2019 4:00,1421.61,12.4,84,11.6,0
2/3/2019 5:00,1479.06,11.6,85,10.4,0
2/3/2019 6:00,1696.54,12.3,79,10.9,0
2/3/2019 7:00,1895.52,15.8,68,14.8,0
2/3/2019 8:00,1885.26,20.5,57,20.9,0
2/3/2019 9:00,1702.5,22.6,51,22.6,0
2/3/2019 10:00,1584.16,23.8,49,24,0
2/3/2019 11:00,1510.31,24.5,45,25,0
2/3/2019 12:00,1414.54,25,44,25.3,0
2/3/2019 13:00,1364.07,25,44,24.8,0
2/3/2019 14:00,1374.11,25,43,24.2,0
2/3/2019 15:00,1363.81,24.7,42,24.2,0
2/3/2019 16:00,1418.59,22,61,22.7,0
2/3/2019 17:00,1988.31,20.5,58,20.2,0
2/3/2019 18:00,2302.68,19,67,19.1,0
2/3/2019 19:00,2275.84,18.1,68,18,0
2/3/2019 20:00,2073.19,17.5,69,17.2,0
2/3/2019 21:00,1895.34,17,70,16.5,0
2/3/2019 22:00,1643.26,16.5,72,16,0
2/3/2019 23:00,1458.56,15.8,75,15.3,0
2/4/2019 0:00,1358.71,15.1,77,14.7,0
2/4/2019 1:00,1321.36,14.8,78,14.3,0
2/4/2019 2:00,1324.13,13.9,80,13.5,0
2/4/2019 3:00,1324.98,13.4,82,12.9,0
2/4/2019 4:00,1338.76,13,84,12.2,0
2/4/2019 5:00,1446.51,12.7,87,12,0
2/4/2019 6:00,1761.27,13.3,83,12.5,0
2/4/2019 7:00,1939.73,16.2,73,15.7,0
2/4/2019 8:00,1895.46,20.2,61,20.7,0
2/4/2019 9:00,1723.95,22.1,56,22.4,0
2/4/2019 10:00,1623.04,23.4,52,23.9,0
2/4/2019 11:00,1564.13,24.5,47,25,0
2/4/2019 12:00,1531.88,25.1,43,25.2,0
2/4/2019 13:00,1512.06,25.3,41,24.8,0
2/4/2019 14:00,1497.97,25,41,23.9,0
2/4/2019 15:00,1534.16,24.5,42,23.8,0
2/4/2019 16:00,1551.42,22.2,56,22.4,0
2/4/2019 17:00,2091.64,22.9,47,22.4,0
2/4/2019 18:00,2423.59,22.3,48,22,0
2/4/2019 19:00,2260.83,18,66,17.8,0
2/4/2019 20:00,2133.73,17.3,66,16.9,0
2/4/2019 21:00,2012.15,16.4,71,16.1,0
2/4/2019 22:00,1732.37,16.5,70,16.2,0
2/4/2019 23:00,1628.09,16.5,72,16.2,0
2/5/2019 0:00,1489.67,16.3,73,16,0
2/5/2019 1:00,1412.01,15.4,76,14.9,0
2/5/2019 2:00,1389.53,14.9,75,14,0
2/5/2019 3:00,1387.6,13.8,80,13.3,0
2/5/2019 4:00,1402.47,12.8,84,12,0
2/5/2019 5:00,1504.91,13.1,81,12.4,0
2/5/2019 6:00,1718.73,13.9,76,13,0
2/5/2019 7:00,1982.37,16.6,69,16.1,0
2/5/2019 8:00,1925.13,20.6,58,21.2,0
2/5/2019 9:00,1752.94,22.7,49,22.9,0
2/5/2019 10:00,1662.48,24,45,24.3,0
2/5/2019 11:00,1602.05,25,43,25.3,0
2/5/2019 12:00,1562.75,25.6,41,25.8,0
2/5/2019 13:00,1547.16,25.9,39,25.6,0
2/5/2019 14:00,1572.87,25.9,39,24.8,0
2/5/2019 15:00,1578.63,25.3,41,24.7,0
2/5/2019 16:00,1727.18,22.9,58,23.6,0
2/5/2019 17:00,2272.15,23,50,22.9,0
2/5/2019 18:00,2456.22,22.1,52,22.2,0
2/5/2019 19:00,2401.48,19,66,19.1,0
2/5/2019 20:00,2313.98,18.5,65,18.1,0
2/5/2019 21:00,2059.17,17.6,68,17.2,0
2/5/2019 22:00,1826.64,16.9,71,16.5,0
2/5/2019 23:00,1635.03,16.5,73,16.2,0
2/6/2019 0:00,1502.84,15.9,73,15.5,0
2/6/2019 1:00,1459.22,15.3,75,14.9,0
2/6/2019 2:00,1439.7,13.9,82,13.7,0
2/6/2019 3:00,1423.34,13.5,83,13.3,0
2/6/2019 4:00,1444.74,12.9,86,12.7,0
2/6/2019 5:00,1549.94,13.1,86,12.9,0
2/6/2019 6:00,1722.58,14,82,13.7,0
2/6/2019 7:00,1902.04,16.8,73,16.9,0
2/6/2019 8:00,1897.5,19.6,64,20.2,0
2/6/2019 9:00,1784.79,21.5,58,21.9,0
2/6/2019 10:00,1744.4,22.8,55,23.3,0
2/6/2019 11:00,1671.45,24,51,25.2,0
2/6/2019 12:00,1594.27,24.9,48,25.5,0
2/6/2019 13:00,1520.59,25.1,47,25.3,0
2/6/2019 14:00,1517.46,25.1,46,24.8,0
2/6/2019 15:00,1554.52,25,45,25.1,0
2/6/2019 16:00,1680.06,23,60,23.9,0
2/6/2019 17:00,2116.9,22.7,54,22.8,0
2/6/2019 18:00,2423.72,20,68,20.6,0
2/6/2019 19:00,2396.85,19.5,68,19.9,0
2/6/2019 20:00,2367.71,19.5,65,19.6,0
2/6/2019 21:00,2196.44,18.3,70,18.4,0
2/6/2019 22:00,1912.2,17.6,73,17.6,0
2/6/2019 23:00,1690.91,17,75,17,0
2/7/2019 0:00,1550.13,16.5,76,16.4,0
2/7/2019 1:00,1491.13,15.9,78,15.9,0
2/7/2019 2:00,1486.35,15.6,79,15.3,0
2/7/2019 3:00,1467.34,14.8,81,14.6,0
2/7/2019 4:00,1450.19,14.3,82,14,0
2/7/2019 5:00,1538.42,13.8,86,13.3,0
2/7/2019 6:00,1725.34,14,85,13.5,0
2/7/2019 7:00,1966.74,17.2,75,17.3,0
2/7/2019 8:00,1957.39,20.9,63,21.8,0
2/7/2019 9:00,1796.22,22.8,55,23.4,0
2/7/2019 10:00,1698.63,24.1,51,24.7,0
2/7/2019 11:00,1659.84,25,47,25.7,0
2/7/2019 12:00,1591.25,25.8,44,26.4,0
2/7/2019 13:00,1563.24,26,43,26.1,0
2/7/2019 14:00,1578.24,25.8,43,25.2,0
2/7/2019 15:00,1601.32,25.2,45,24.8,0
2/7/2019 16:00,1710.48,23.1,62,24.3,0
2/7/2019 17:00,2169.7,23.6,49,23.6,0
2/7/2019 18:00,2473.91,23.2,49,23.5,0
2/7/2019 19:00,2424,19,68,19.2,0
2/7/2019 20:00,2338.09,18.6,67,18.5,0
2/7/2019 21:00,2129.29,18.2,68,17.8,0
2/7/2019 22:00,1850.88,17.6,72,17.4,0
2/7/2019 23:00,1612.51,17,76,16.7,0
2/8/2019 0:00,1461.15,16.2,79,16,0
2/8/2019 1:00,1380.95,15.9,80,15.9,0
2/8/2019 2:00,1356.69,15.4,80,15.4,0
2/8/2019 3:00,1345.06,15.5,78,15.1,0
2/8/2019 4:00,1394.97,15.4,78,15.1,0
2/8/2019 5:00,1477.13,14.6,88,14.3,0
2/8/2019 6:00,1779.1,15.5,85,15.9,0
2/8/2019 7:00,1997.58,18.3,72,18.7,0
2/8/2019 8:00,1931.55,20.6,63,21.5,0
2/8/2019 9:00,1829.61,22.5,58,23.3,0
2/8/2019 10:00,1710.42,24.2,52,24.7,0
2/8/2019 11:00,1638.35,25.5,48,26.3,0
2/8/2019 12:00,1562.1,26.3,46,27.4,0
2/8/2019 13:00,1537.84,26.6,45,27.2,0
2/8/2019 14:00,1509.46,26.5,44,26.7,0
2/8/2019 15:00,1606.29,25.9,47,26,0
2/8/2019 16:00,1722.9,23.7,64,25.4,0
2/8/2019 17:00,2142.94,22,60,22.6,0
2/8/2019 18:00,2377.73,21,66,21.8,0
2/8/2019 19:00,2229.5,20.5,67,21.4,0
2/8/2019 20:00,2200.57,20.3,69,20.9,0
2/8/2019 21:00,2047.83,20,73,20.7,0
2/8/2019 22:00,1689.68,19.2,80,20.1,0
2/8/2019 23:00,1472.61,18.1,87,19,0
2/9/2019 0:00,1311.86,17.7,89,18.2,0
2/9/2019 1:00,1183.76,17.5,90,18.5,0
2/9/2019 2:00,1161.87,17.4,92,18.8,0
2/9/2019 3:00,1120.08,17.1,95,18.6,0
2/9/2019 4:00,1106.83,17.1,95,18.9,0
2/9/2019 5:00,1147.06,16.4,88,17,0
2/9/2019 6:00,1392.29,16.8,86,17.8,0
2/9/2019 7:00,1624.97,17.4,85,18.2,0
2/9/2019 8:00,1665.7,18.1,85,19,0
2/9/2019 9:00,1604.88,19,76,19.3,0
2/9/2019 10:00,1608.41,20.4,67,20.7,0
2/9/2019 11:00,1536.08,20.6,65,21,0
2/9/2019 12:00,1519.37,20.1,69,21.2,0
2/9/2019 13:00,1546.41,20.2,70,21.5,0
2/9/2019 14:00,1537.17,20.6,71,22,0
2/9/2019 15:00,1570.63,20.4,73,21.7,0
2/9/2019 16:00,1638.73,19.4,79,20.7,0
2/9/2019 17:00,2056.23,19.1,73,19.7,0
2/9/2019 18:00,2344.13,18.5,76,18.9,0
2/9/2019 19:00,2252.32,18,82,19,0
2/9/2019 20:00,2184.72,18.5,84,19,0
2/9/2019 21:00,1939.05,17.9,84,17.8,0
2/9/2019 22:00,1696.24,16.8,92,17.1,0
2/9/2019 23:00,1520.44,16.5,93,17.3,0
2/10/2019 0:00,1372.82,15.9,91,17,0
2/10/2019 1:00,1300.68,15.6,88,16.4,0
2/10/2019 2:00,1256.17,14.4,97,14.5,0
2/10/2019 3:00,1227.89,14.2,96,14.3,0
2/10/2019 4:00,1214.86,13.8,95,13.9,0
2/10/2019 5:00,1291,13.7,93,13.7,0
2/10/2019 6:00,1519.51,14.2,92,14.1,0
2/10/2019 7:00,1725.73,15.9,88,16.2,0
2/10/2019 8:00,1753.98,18.1,77,18.5,0
2/10/2019 9:00,1718.49,19.9,67,20.2,0
2/10/2019 10:00,1582.55,21,61,21.5,0
2/10/2019 11:00,1523,21.7,58,22.4,0
2/10/2019 12:00,1500.04,22.4,51,22.8,0
2/10/2019 13:00,1448.12,22.8,48,22.7,0
2/10/2019 14:00,1407.08,22.8,47,22.1,0
2/10/2019 15:00,1403.25,22.3,50,21.9,0
2/10/2019 16:00,1448.1,20.5,71,21.6,0
2/10/2019 17:00,1868.43,20.1,62,20.6,0
2/10/2019 18:00,2219.11,18.4,69,18.9,0
2/10/2019 19:00,2274.38,16.2,78,16.4,0
2/10/2019 20:00,2245.58,15.4,78,15.3,0
2/10/2019 21:00,2075.12,14.7,79,14.3,0
2/10/2019 22:00,1850.71,14.2,82,13.9,0
2/10/2019 23:00,1599.87,13.5,87,13.3,0
2/11/2019 0:00,1495.15,13,88,13.1,0
2/11/2019 1:00,1424.19,13,88,12.8,0
2/11/2019 2:00,1395.42,12.6,91,12.4,0
2/11/2019 3:00,1368.39,12.3,92,12.1,0
2/11/2019 4:00,1361.31,12.2,92,12,0
2/11/2019 5:00,1449.28,12.6,92,12.5,0
2/11/2019 6:00,1704.75,14.2,84,13.8,0
2/11/2019 7:00,1882.75,15.9,79,15.8,0
2/11/2019 8:00,1773.23,17.5,77,17.8,0
2/11/2019 9:00,1726.46,19.3,76,20,0
2/11/2019 10:00,1643.92,21.2,68,21.8,0
2/11/2019 11:00,1578.27,23,58,23.8,0
2/11/2019 12:00,1549.02,23.9,52,24.4,0
2/11/2019 13:00,1501.29,24,53,23.7,0
2/11/2019 14:00,1486.69,24,53,23.9,0
2/11/2019 15:00,1470.23,23.5,55,23.5,0
2/11/2019 16:00,1527.24,21.8,64,22.4,0
2/11/2019 17:00,2003.94,19.3,73,19.3,0
2/11/2019 18:00,2409.53,18.1,78,18.6,0
2/11/2019 19:00,2386.23,17.7,77,18.1,0
2/11/2019 20:00,2290.65,18.8,67,19.2,0
2/11/2019 21:00,2100.28,15.8,82,16,0
2/11/2019 22:00,1849.82,15.2,84,15.2,0
2/11/2019 23:00,1615.06,14.8,85,14.7,0
2/12/2019 0:00,1467.86,14.4,86,14.3,0
2/12/2019 1:00,1413.42,14.3,85,14,0
2/12/2019 2:00,1382.52,13.6,88,13.3,0
